id,year,month,title,series,thumbnail,writer,penciler,inker,letterer,description,grade,CGC
9691,1965,5,Journey Into Mystery  #116,Journey Into Mystery,http://i.annihil.us/u/prod/marvel/i/mg/3/f0/5a7c8170926e8/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Vince Colletta,Art Simek,"Loki plays dirty during the obstacles in the Trial of the Gods, even going as far as unleashing the Enchantress and Skurge on Jane Foster!",7,
11053,1965,5,Strange Tales  #132,Strange Tales,http://i.annihil.us/u/prod/marvel/i/mg/e/e0/664374574f898/portrait_uncanny.jpg,Stan Lee,,Steve Ditko,Art Simek,The Fantastic Four embark on an interstellar mission!,2.5,
11309,1965,5,Tales of Suspense  #65,Tales of Suspense,http://i.annihil.us/u/prod/marvel/i/mg/3/40/536d4ea943232/portrait_uncanny.jpg,Stan Lee,"Don Heck, Jack Kirby","Mike Esposito, Chic Stone",Sam Rosen,"US Senator Harrington Byrd has commissioned Stark Industries to build a new submarine, which is to be tested by Iron Man.",5.5,
11412,1965,5,Tales to Astonish  #67,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/6/20/536d4ee06e042/portrait_uncanny.jpg,,,,,None,5.5,
12425,1965,5,Uncanny X-Men  #11,Uncanny X-Men,http://i.annihil.us/u/prod/marvel/i/mg/9/40/4d49e144c4e0d/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Chic Stone,Art Simek,Magneto meets his match in the menace called...the Stranger! Can either the X-Men or the Brotherhood withstand his power?,7,
17008,1965,6,Rawhide Kid  #46,Rawhide Kid,http://i.annihil.us/u/prod/marvel/i/mg/4/b0/5d38798c2695e/portrait_uncanny.jpg,,,,,,4.5,
10675,1965,6,Sgt. Fury  #19,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/4/70/4bb567698726f/portrait_uncanny.jpg,,Jack Kirby,,,"While on furlough, Sgt. Fury decides to seek revenge on General Von Krummpt, the Nazi officer who ordered the raid that killed Pamela Hawley.",7,
7030,1965,6,Avengers  #17,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/3/90/5852e7182b5e1/portrait_uncanny.jpg,,,,,The trail suddenly heats up in the search for the Hulk! But can the Avengers trust the information they've received? And can they defeat the Minotaur that stands in their way?,4,
6649,1965,6,The Amazing Spider-Man  #25,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/c/10/57a4d6a4ed2d1/portrait_uncanny.jpg,,Steve Ditko,,,It's Spider-Man versus a super-robot controlled by none other than J. Jonah Jameson!,7,
13216,1965,6,Fantastic Four  #39,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/e/80/5aabf51d2ec13/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Frank Giacoia,Art Simek,Daredevil and the FF! The blind super hero won't need his sight to lead the team. But why have the superheroes combined forces? Is it because of Doctor Doom's ominous return?,7,
9692,1965,6,Journey Into Mystery  #117,Journey Into Mystery,http://i.annihil.us/u/prod/marvel/i/mg/f/20/5a7c8c0decc07/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Vince Colletta,Art Simek,"While searching for Loki's enchanted Norn Stones, Thor as Donald Blake is captured by the Viet Cong army!",7,
11054,1965,6,Strange Tales  #133,Strange Tales,http://i.annihil.us/u/prod/marvel/i/mg/e/60/66437457579a5/portrait_uncanny.jpg,Stan Lee,,Steve Ditko,Sam Rosen,The Puppet Master is back! But for some reason he looks a bit different this time...,5,
11413,1965,6,Tales to Astonish  #68,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/c/50/536d4e16d0ede/portrait_uncanny.jpg,,,,,None,5.5,
8431,1965,6,Daredevil  #8,Daredevil,http://i.annihil.us/u/prod/marvel/i/mg/3/20/572211f637ea3/portrait_uncanny.jpg,,,,,"In the battle of the century, Daredevil must contend with the villainous might of Stilt Man!",1,
18597,1965,7,Two-Gun Kid  #76,Two-Gun Kid,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_uncanny.jpg,,"Dick Ayers, Jack Kirby",Vince Colletta,Sam Rosen,None,7,
10677,1965,7,Sgt. Fury  #20,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/6/90/4bb562d39a738/portrait_uncanny.jpg,,Jack Kirby,,,THE BLITZ SQUAD STRIKES! Baron Strucker and his Blitzkrieg Squad take control of a prison in Scotland and it's up to Fury and his men to reclaim it.,4.5,
7041,1965,7,Avengers  #18,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/4e8f290436edc/portrait_uncanny.jpg,,,,,"Which Avenger can best the Commissar, iron-fisted dictator of Sin-Cong, one-on-one? The answer isn't who you'd expect!",6.5,
6660,1965,7,The Amazing Spider-Man  #26,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/e/f0/57aa2ec7efa30/portrait_uncanny.jpg,Stan Lee,,Steve Ditko,Sam Rosen,Who is the mysterious Crime-Master and how does he know the Green Goblin's true identity? And just what are their plans for the Amazing Spider-Man?,7,
13228,1965,7,Fantastic Four  #40,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/e/f0/5aabfe93c80b1/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Vince Colletta,Art Simek,Daredevil continues to fight alongside the FF in defense of the Baxter Building. Will the super team be rudely evicted from their home...by Doctor Doom?,7,
9693,1965,7,Journey Into Mystery  #118,Journey Into Mystery,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/5a7ca204ea5f3/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Vince Colletta,"Sam Rosen, Art Simek","When Loki realizes the complications that go along with bringing the ancient DESTROYER back to Earth, he tries to stop the worst from happening! Too little, too late!",7,
11055,1965,7,Strange Tales  #134,Strange Tales,http://i.annihil.us/u/prod/marvel/i/mg/e/70/664374576448f/portrait_uncanny.jpg,Stan Lee,,Steve Ditko,Art Simek,"Uatu the Watcher comes from an immortal race, but even HE needs the help of the Fantastic Four!",4,
11311,1965,7,Tales of Suspense  #67,Tales of Suspense,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/536d4d86b406e/portrait_uncanny.jpg,Stan Lee,"Don Heck, Jack Kirby","Mike Esposito, Frank Giacoia","Sam Rosen, Art Simek","As Pepper Potts chews Iron Man out for Happy Hogan's departure, Happy himself is taking a one way trip to Shannon, Ireland to get away from his life at Stark Industries.",5.5,
12436,1965,7,Uncanny X-Men  #12,Uncanny X-Men,http://i.annihil.us/u/prod/marvel/i/mg/6/90/4d49e226c7d51/portrait_uncanny.jpg,Stan Lee,"Jack Kirby, Alex Toth",Vince Colletta,"Sam Rosen, Art Simek","It's always awkward to have relatives crash at your place, especially when they're knocking down the walls! First appearance and origin of Professor X's stepbrother, the Juggernaut!",7,
17009,1965,8,Rawhide Kid  #47,Rawhide Kid,http://i.annihil.us/u/prod/marvel/i/mg/7/20/5d38799363aeb/portrait_uncanny.jpg,,,,,,5.5,
10678,1965,8,Sgt. Fury  #21,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/c/20/4bb562cb81f5c/portrait_uncanny.jpg,,Dick Ayers,,,Fury and the Commandos travel to Czechoslovakia to rescue the daughter of a weapons designer.,2.5,
7052,1965,8,Avengers  #19,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/5852fb4e5c815/portrait_uncanny.jpg,,,,,"Who is the Swordsman, and what business (or history) does he have with the Avengers? More importantly-is he friend...or foe?",7,
6671,1965,8,The Amazing Spider-Man  #27,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/b/70/57aa3007dcda2/portrait_uncanny.jpg,Stan Lee,,Steve Ditko,Art Simek,"Spider-Man has been captured by the Green Goblin and is at the mercy of the mob! Plus, the final confrontation with the Crime-Master!  Will he reveal the Green Goblin's identity?",7,
13239,1965,8,Fantastic Four  #41,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/1/80/5aafbcc7b142b/portrait_uncanny.jpg,Stan Lee,Jack Kirby,,,The brutal betrayal of Ben Grimm! The Frightful Four kidnap the Thing and force him into helping them defeat the rest of his team!  Will they win?,7,
9694,1965,8,Journey Into Mystery  #119,Journey Into Mystery,http://i.annihil.us/u/prod/marvel/i/mg/8/b0/5a7caa1b93702/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Vince Colletta,Art Simek,"Loki and Karnilla are able to awaken Odin from his Odinsleep, who immediately rushes to Thor's aid against the Destroyer!",7,
11416,1965,8,Tales to Astonish  #70,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/9/00/536d4d1cbe514/portrait_uncanny.jpg,,,,,None,5.5,
8442,1965,8,Daredevil  #9,Daredevil,http://i.annihil.us/u/prod/marvel/i/mg/3/20/572212d0ae668/portrait_uncanny.jpg,Stan Lee,Bob Powell,Wally Wood,Sam Rosen,"Is there a doctor who can restore Matt Murdock's sight?  Before he can even process that decision, Daredevil leaps into action to prevent an assassination.",4.5,
18598,1965,9,Two-Gun Kid  #77,Two-Gun Kid,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_uncanny.jpg,Al Hartley,"Dick Ayers, Jack Kirby",Carl Hubbell,Artie Simek,None,4.5,
10679,1965,9,Sgt. Fury  #22,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/b/80/4bb562bbb901b/portrait_uncanny.jpg,,Dick Ayers,,,The Howling Commandos and McGiveney's Maulers are sent to Ploesti to destroy artillery in advance of the bombing raid on the German oil supply stored there.,2.5,
7064,1965,9,Avengers  #20,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/585305ccc5585/portrait_uncanny.jpg,,,,,"The Swordsman's high-tension conflict with the Avengers continues! But even with Iron Man's good word to vouch for him, will the Avengers let him join the team?",7,
6682,1965,9,The Amazing Spider-Man  #28,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/519656acb17f5/portrait_uncanny.jpg,Stan Lee,,Steve Ditko,Sam Rosen,The menace of the Molten Man! Learn the origin of Spider-Man's strangest new foe!,7,
13247,1965,9,Fantastic Four  #42,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/e/60/5aafc28fb01a1/portrait_uncanny.jpg,Stan Lee,Jack Kirby,,,"With the already brainwashed Thing, the Frightful Four capture and brainwash the Torch! They're on a mission to capture the entire Fantastic Four team!",7,
9696,1965,9,Journey Into Mystery  #120,Journey Into Mystery,http://i.annihil.us/u/prod/marvel/i/mg/9/10/5a7cb1638e30d/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Vince Colletta,Art Simek,"Thor arrives back on Midgard as Don Blake, to discover his medical practice empty and Jane Foster nowhere to be found!",7,
11057,1965,9,Strange Tales  #136,Strange Tales,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4bc3730f0d3e7/portrait_uncanny.jpg,Stan Lee,Jack Kirby,"Steve Ditko, John Severin",Art Simek,"Nick Fury, captured by Hydra! Will S.H.I.E.L.D.'s fiercest agent reveal his operation's HQ? Not on your life! Fury pulls the wool over Hydra's eyes. Doctor Strange must save the woman he loves from Dormammu and his Mindless Ones.",5,
11417,1965,9,Tales to Astonish  #71,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/f/60/536d4cb77acdd/portrait_uncanny.jpg,,,,,None,5.5,
12447,1965,9,Uncanny X-Men  #13,Uncanny X-Men,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/4d49e19e06f5a/portrait_uncanny.jpg,Stan Lee,"Jack Kirby, Werner Roth",Joe Sinnott,"Sam Rosen, Art Simek","Nothing can stop the Juggernaut, but the X-Men will go down trying! Guest-starring the Human Torch!",7,
17010,1965,10,Rawhide Kid  #48,Rawhide Kid,http://i.annihil.us/u/prod/marvel/i/mg/3/d0/5d38799a2421e/portrait_uncanny.jpg,,,,,,4.5,
10680,1965,10,Sgt. Fury  #23,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/f/d0/4bb562a9e9eee/portrait_uncanny.jpg,,,,,Sgt. Fury and the Howling Commandos travel the Burma Road to rescue Sister Theresa and her orphans.,7,
6693,1965,10,The Amazing Spider-Man  #29,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/9/20/57aa3096b2b7d/portrait_uncanny.jpg,Stan Lee,,Steve Ditko,Sam Rosen,"The return of the Scorpion! The deadly villain has sworn vengeance on Spider-Man and J. Jonah Jameson, and will stop at nothing to destroy them both!",7,
13248,1965,10,Fantastic Four  #43,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/3/80/561d109fd2917/portrait_uncanny.jpg,Stan Lee,Jack Kirby,,Art Simek,"When the Frightful Four comes into contact with Reed and Sue, they try to brainwash them as well! Reed performs  surgery on Ben to get him out of his trance and the team must fight together to capture the Frightful Four! The only problem is one of them manages to escape...",7,
11058,1965,10,Strange Tales  #137,Strange Tales,http://i.annihil.us/u/prod/marvel/i/mg/7/30/66437457c8aff/portrait_uncanny.jpg,Stan Lee,Jack Kirby,"Steve Ditko, John Severin",Art Simek,"Hydra assumes the position for a full-on nuclear launch. The target? All of Earth's nations! The clock is ticking as Fury must disable Hydra's Betatron bomb. Comrades Gabe Jones and Dum Dum Dugan assist! After probing the mind of the Ancient One, Doctor Strange gets closer to Eternity.",4,
18599,1965,11,Two-Gun Kid  #78,Two-Gun Kid,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_uncanny.jpg,Larry Lieber,Dick Ayers,Vince Colletta,Sam Rosen,None,6.5,
10681,1965,11,Sgt. Fury  #24,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/b/b0/5d1a26de0f3b3/portrait_uncanny.jpg,Stan Lee,Dick Ayers,,,Nick Fury's Fighting Fanatics on furlough?! Surely this cannot be!,3,
7086,1965,11,Avengers  #22,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/1/00/58541487e6c52/portrait_uncanny.jpg,,,,,"Disgraced and disbanded, the troubles continue as the Avengers try to clear their good names. And for Captain America, that means a showdown with Power Man! But even if the team is found innocent, will it be enough to keep them intact?",7,
6705,1965,11,The Amazing Spider-Man  #30,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/c/80/57aa31bfd67f6/portrait_uncanny.jpg,Stan Lee,,Steve Ditko,Art Simek,"An enigmatic thief known as the Cat Burglar has robbed J. Jonah Jameson, and Spider-Man is after the reward for his capture!",7,
13249,1965,11,Fantastic Four  #44,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/561d1177a775e/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Joe Sinnott,,"When Johnny discovers the escaped Medusa hiding in his car, she demands he drive her out of the city! However, they can't seem to escape the evil Gorgon, who has come for Medusa!",7,
9698,1965,11,Journey Into Mystery  #122,Journey Into Mystery,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/5a7db0eaa7604/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Vince Colletta,Art Simek,"Thor is blackmailed by reporter Harris Hobbs, who has snagged pictures of the Thunder God transitioning from Thor to Don Blake!",7,
11316,1965,11,Tales of Suspense  #71,Tales of Suspense,http://i.annihil.us/u/prod/marvel/i/mg/3/d0/51b60a1788c99/portrait_uncanny.jpg,Stan Lee,"Don Heck, George Tuska, Jack Kirby","Joe Sinnott, Wally Wood","Sam Rosen, Art Simek",Happy Hogan has been critically injured bringing a new component for Iron Man's armor to the battle field... where the Golden Avenger is battling the Titanium Man.,6,
11419,1965,11,Tales to Astonish  #73,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/7/60/536d4d6874fd8/portrait_uncanny.jpg,,,,,None,4,
12458,1965,11,Uncanny X-Men  #14,Uncanny X-Men,http://i.annihil.us/u/prod/marvel/i/mg/c/90/4d49e28fe2a3c/portrait_uncanny.jpg,Stan Lee,"Jack Kirby, Werner Roth",Vince Colletta,"Sam Rosen, Art Simek","For the first time, the Sentinels walk the Earth! To protect humanity from mutantkind, they've decided to conquer the world - and only the X-Men can stop them!",7,
17011,1965,12,Rawhide Kid  #49,Rawhide Kid,http://i.annihil.us/u/prod/marvel/i/mg/7/10/5d3878d7d405e/portrait_uncanny.jpg,,,,,,5.5,
10682,1965,12,Sgt. Fury  #25,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/e/e0/5d1fa4c5b5b3d/portrait_uncanny.jpg,Stan Lee,"Dick Ayers, Jack Kirby",,,"Sergeant Nick Fury is surrounded, but if we've learned one thing, never EVER count him out.",3,
7097,1965,12,Avengers  #23,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/c/b0/58542213601d1/portrait_uncanny.jpg,,,,,"Captain America has left the Avengers! But when Kang the Conqueror abducts the remaining team and imprisons them in his future, who else can save them but the Star-Spangled Avenger?",7,
6716,1965,12,The Amazing Spider-Man  #31,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/8/b0/57a0bcf7b5004/portrait_uncanny.jpg,"Steve Ditko, Stan Lee",,,Sam Rosen,"The First Appearance of Gwen Stacy and Harry Osborn! Spider-Man starts college! But before he does, the web-slinger must track down some crooks who have recently acquired nuclear cargo. With Aunt May ill at home, and Peter's personal life in disarray, will Spider-Man be able to tackle freshman year and a new villain by the name of Master Planner?",7,
13250,1965,12,Fantastic Four  #45,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/9/10/536f08bdaf115/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Joe Sinnott,Art Simek,"The First Appearance of the Inhumans!  Johnny meets a girl name Crystal and soon discovers she is Inhuman! Upon meeting her family, Johnny recognizes Medusa and immediately calls the Fantastic Four for backup. Their mysterious leader Black Bolt arrives and the two teams face off!",7,
11060,1965,12,Strange Tales  #139,Strange Tales,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4bc3731e68303/portrait_uncanny.jpg,Stan Lee,Jack Kirby,"Steve Ditko, Joe Sinnott",Art Simek,"Nick Fury gets an unlikely assist from Agent G, the Imperial Hydra's daughter. The Imperial Hydra must find out where Braino-saur is, the only machine that can disrupt the Betatron bomb! In his strange tale, Doctor Strange does battle with Baron Mordo.",3.5,
11317,1965,12,Tales of Suspense  #72,Tales of Suspense,http://i.annihil.us/u/prod/marvel/i/mg/1/40/536d4d0769946/portrait_uncanny.jpg,Stan Lee,"Don Heck, George Tuska, Jack Kirby",Mike Esposito,"Sam Rosen, Art Simek","Returning to America following his battle against the Titanium Man, Iron Man begins to worry over the fate of his bodyguard Happy Hogan, who was critically injured in that battle.",6,
11420,1965,12,Tales to Astonish  #74,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/536d4cd61e6f7/portrait_uncanny.jpg,,,,,None,4.5,
12461,1965,12,Uncanny X-Men  #15,Uncanny X-Men,http://i.annihil.us/u/prod/marvel/i/mg/9/90/4d49e09b91dd1/portrait_uncanny.jpg,Stan Lee,"Jack Kirby, Werner Roth",Dick Ayers,"Sam Rosen, Art Simek","Part Two of the first X-Men vs. Sentinels storyline! The world's strangest teens have penetrated the rogue robots' citadel, but it'll be a lot harder to escape!",7,
6923,1967,9,Avengers Annual  #1,Avengers Annual,http://i.annihil.us/u/prod/marvel/i/mg/c/a0/5a1c88a491dff/portrait_uncanny.jpg,Roy Thomas,Don Heck,George Roussos,Art Simek,"The Mandarin is back and he's planning something big! The Avengers scramble across the globe to stop him, but can their efforts really triumph over the Mandarin's villainy? Plus, and unexpected appearance of Ultimo!",6.5,
8085,1965,12,Daredevil  #11,Daredevil,http://i.annihil.us/u/prod/marvel/i/mg/f/90/5722141d145d0/portrait_uncanny.jpg,Stan Lee,Bob Powell,Wally Wood,Sam Rosen,"Who is the mysterios Organizer?  And can Daredevil stop primal threats the likes of Frog-Man, Bird Man and more animal themed evil?",4,
16601,1967,9,Daredevil Annual  #1,Daredevil Annual,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/5b55f20950b21/portrait_uncanny.jpg,Stan Lee,Gene Colan,"Frank Giacoia, John Tartaglione",Sam Rosen,"Daredevil's having a tough week. A flu bug has rendered his radar power useless, a Yakuza gang is trying to reclaim their power in Hell's Kitchen, and there's a murder to be solved. Now, he has to deal with a visitor from his time in prison-Carlos LaMuerto, a.k.a. the Black Tarantula. Carlos has been released, and he's looking to Matt Murdock for some help in setting up a new life on the outside. Will Murdock and LaMuerto end up as allies, or foes? Will Black Tarantula really go straight, or will his inner demons lure him back to his crime-lord past?48 PGS./Rated T  ...$3.99",3.5,
18600,1966,1,Two-Gun Kid  #79,Two-Gun Kid,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_uncanny.jpg,Larry Lieber,"Dick Ayers, Al Hartley","Carl Hubbell, Carl Hubell",Artie Simek,None,3.5,
10683,1966,1,Sgt. Fury  #26,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/2/c0/5d1fa4ce8e9ec/portrait_uncanny.jpg,Stan Lee,Dick Ayers,,,"A U.S. crew has been captured aboard a Nazi ship! If there is any bright side however, it's that ""Dum-Dum"" Dugan has a plan.",3.5,
7108,1966,1,Avengers  #24,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/585444af6fe21/portrait_uncanny.jpg,,,,,"The Avengers are up against insurmountable odds when Kang the Conqueror's endless army attacks. But when his own troops attempt an insurrection, Kang and the Avengers must join forces to save Princess Ravonna, Kang's unwilling bride-to-be!",7,
6727,1966,1,The Amazing Spider-Man  #32,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/3/60/5384be074e802/portrait_uncanny.jpg,"Steve Ditko, Stan Lee",,,Art Simek,"The true identity of the Master Planner revealed! But why is the villain collecting radioactive materials? And what's with those strange experiments? Plus, Peter continues to deal with the stresses of Aunt May's illness and the pressures of being a full-time student.",7,
8096,1966,1,Daredevil  #12,Daredevil,http://i.annihil.us/u/prod/marvel/i/mg/b/e0/572214bfbfbd2/portrait_uncanny.jpg,Stan Lee,"Jack Kirby, John Romita Sr.",,Sam Rosen,"The Man without Fear takes on the Plunderer, infamous pirate of the high seas! But what has brought the Plunderer aboard a cruise ship? And where is he planning on taking Matt Murdock? As Daredevil, Matt saves wild man Ka-Zar from a carnivorous plant of the Savage Land!",6.5,
13251,1966,1,Fantastic Four  #46,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/3/d0/5372d8552a8a9/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Joe Sinnott,Art Simek,"While the Fantastic Four are fighting the Inhumans, someone called ""The Seeker"" arrives. They learn that The Seeker is trying to bring back those who have escaped from the Great Refuge! The Fantastic Four soon recognize another captive of The Seeker... Triton!",7,
8687,1963,7,Fantastic Four Annual  #1,Fantastic Four Annual,http://i.annihil.us/u/prod/marvel/i/mg/9/f0/5ad769d1d8f70/portrait_uncanny.jpg,,Jack Kirby,"Dick Ayers, Steve Ditko",Art Simek,None,6.5,
11062,1966,1,Strange Tales  #140,Strange Tales,http://i.annihil.us/u/prod/marvel/i/mg/6/20/57bde55930b20/portrait_uncanny.jpg,Stan Lee,"Don Heck, Jack Kirby","Steve Ditko, Joe Sinnott",Sam Rosen,"The Imperial Hydra revealed! Who is Hydra's Head of Terror, and what will he do when the Betatron bomb is activated? Agent G makes her full defection to S.H.I.E.L.D., while Tony Stark saves the day! All the lords and ladies of the mystical realm watch Doctor Strange duel with Dormammu.",3.5,
11318,1966,1,Tales of Suspense  #73,Tales of Suspense,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/5e3da35b321c6/portrait_uncanny.jpg,"Stan Lee, Roy Thomas","Gene Colan, Jack Kirby, George Tuska",Jack Abel,Art Simek,"Iron Man learns that Hogan has been kidnapped from the hospital, and he follows the clues to a secret castle.",4,
11421,1966,1,Tales to Astonish  #75,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/3/50/4bc3608e92082/portrait_uncanny.jpg,,,,,What will the Hulk do with the Watcher's Ultimate Machine?,5.5,
12462,1966,1,Uncanny X-Men  #16,Uncanny X-Men,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4d49e11f8e30e/portrait_uncanny.jpg,Stan Lee,"Jack Kirby, Werner Roth",Dick Ayers,Art Simek,"Have the Sentinels triumphed over the X-Men, or will they be struck down from within their own ranks? Before it's over, someone will die!",7,
10684,1966,2,Sgt. Fury  #27,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/2/90/5d1fa4d6ef4df/portrait_uncanny.jpg,Stan Lee,Dick Ayers,,,"The reason behind Fury's eyepatch, revealed in this issue!",2,
11319,1966,2,Tales of Suspense  #74,Tales of Suspense,http://i.annihil.us/u/prod/marvel/i/mg/e/70/560c491883689/portrait_uncanny.jpg,Stan Lee,"Gene Colan, George Tuska, Jack Kirby",Jack Abel,Art Simek,"When Iron Man is left for dead by the Black Knight, he calls upon Pepper Potts to come to his rescue.",4.5,
7119,1966,2,Avengers  #25,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/6/30/58544f224a2dc/portrait_uncanny.jpg,,,,,"Fooled into visiting Latveria by a spurious letter from their aunt, Quicksilver, the Scarlet Witch, and the rest of the Avengers are jailed, left at the whims of the country's iron-fisted (and faced) ruler - Doctor Doom!",5.5,
6738,1966,2,The Amazing Spider-Man  #33,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/e/70/57a0cce2aa7c0/portrait_uncanny.jpg,"Steve Ditko, Stan Lee",,,Art Simek,"Steve Ditko buries Spidey, mirroring a scene from the book's interior--one that would go on to help define Spider-Man for all time.",7,
8107,1966,2,Daredevil  #13,Daredevil,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/5722155ca9da1/portrait_uncanny.jpg,Stan Lee,"Jack Kirby, John Romita Sr.",,Sam Rosen,"Stranded and unconscious in the Savage Land, Daredevil finds himself at the mercy of Maa-Gor, brutal leader to the Man-Apes. Will Daredevil be able to stave off this threat despite his lack of powers? Plus, the mysterious origin of Ka-Zar is revealed by Plunderer, and Karen Page worries over Matt's disappearance.",3.5,
13252,1966,2,Fantastic Four  #47,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/d/f0/5372d82089086/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Joe Sinnott,Art Simek,The Fantastic Four meet up with Black Bolt in this issue and have discovered a way to track down the Inhumans!,7,
11063,1966,2,Strange Tales  #141,Strange Tales,http://i.annihil.us/u/prod/marvel/i/mg/b/30/6643747958520/portrait_uncanny.jpg,Stan Lee,Jack Kirby,"Steve Ditko, Frank Giacoia","Sam Rosen, Art Simek","S.H.I.E.L.D.'s battle with Hydra comes to a head, leading to the death of a key player. Plus, what is Operation Brain Blast? S.H.I.E.L.D. delves into the realm of the supernatural with a new ESP division. Will Fury become the first unwilling subject? Doctor Strange reaches an agreement with Dormammu. Clea is banished to a much darker dimension.",4.5,
11422,1966,2,Tales to Astonish  #76,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/9/60/4bc46aac96437/portrait_uncanny.jpg,,,,,"The Hulk finds himself in a dystopian future, attacked by an army of King Arrkam's warriors!",5.5,
12463,1966,2,Uncanny X-Men  #17,Uncanny X-Men,http://i.annihil.us/u/prod/marvel/i/mg/a/60/589b6da28f3f9/portrait_uncanny.jpg,Stan Lee,"Jack Kirby, Werner Roth",Dick Ayers,Art Simek,"The first Sentinel Saga is over, but metal can be dangerous even when it's not in the form of robots! Just ask...Magneto!",4.5,
18601,1966,3,Two-Gun Kid  #80,Two-Gun Kid,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_uncanny.jpg,"Larry Lieber, Steve Skeates","Dick Ayers, Paul Reinman","Mike Esposito as Mickey Demeo, Mike Esposito",Steve Desmond,None,5.5,
